Subject,Course,Section,Room,Instructor,Credits,Classes/week,Instructor preference,Instructor Time preference,Course Time preference,,Course
THEA,32100,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,1,,,Afternoon,,THEA 32100
THEA,36500,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,2,,,Morning,,THEA 36500
THEA,36500,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,1,,,Afternoon,,THEA 36500
THEA,37600,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,1,,,Afternoon,,THEA 37600
THEA,39704,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,2,,,Evening,,THEA 39704
THEA,39712,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,1,,,Afternoon,,THEA 39712
THEA,39721,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,1,,,Morning,,THEA 39721
THEA,39723,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,1,,,Afternoon,,THEA 39723
THEA,39731,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,2,,,Morning,,THEA 39731
THEA,39767,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,2,,,Afternoon,,THEA 39767
THEA,39795,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,2,,,Evening,,THEA 39795
THEA,49900,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,1,,,Morning,,THEA 49900
URBG,70100,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",2,2,,,Afternoon,,URBG 70100
URBG,70200,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",2,1,,,Evening,,URBG 70200
URBG,70600,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",2,2,,,Morning,,URBG 70600
URBG,71000,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",2,2,,,Morning,,URBG 71000
URBG,71000,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",2,1,,,Afternoon,,URBG 71000
URBG,71300,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",2,1,,,Morning,,URBG 71300
URBG,72700,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",2,2,,,Afternoon,,URBG 72700
URBG,74200,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",2,2,,,Evening,,URBG 74200
URBG,75600,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",2,2,,,Morning,,URBG 75600
URBG,75800,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",2,1,,,Morning,,URBG 75800
URBG,78740,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",2,2,,,Afternoon,,URBG 78740
URBG,78795,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",2,2,,,Afternoon,,URBG 78795
URBG,79000,2,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",4,1,,,Evening,,URBG 79000
URBG,79200,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",2,2,,,Evening,,URBG 79200
URBP,70000,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",2,2,,,Afternoon,,URBP 70000
URBP,70000,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",2,2,,,Evening,,URBP 70000
URBP,70100,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",2,1,,,Morning,,URBP 70100
URBP,70100,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",2,1,,,Evening,,URBP 70100
URBP,71900,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",2,2,,,Evening,,URBP 71900
URBP,72000,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",2,2,,,Morning,,URBP 72000
URBP,73200,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",2,2,,,Evening,,URBP 73200
URBP,73700,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",3,1,,,Morning,,URBP 73700
URBP,78717,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",2,2,,,Afternoon,,URBP 78717
URBP,7871K,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",2,1,,,Evening,,URBP 7871K
URBP,7871U,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",3,2,,,Evening,,URBP 7871U
URBP,7871X,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",2,2,,,Morning,,URBP 7871X
URBP,7871Y,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",2,2,,,Morning,,URBP 7871Y
URBS,10100,2,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",2,1,,,Morning,,URBS 10100
URBS,10100,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",2,2,,,Evening,,URBS 10100
URBS,10200,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",3,2,,,Afternoon,,URBS 10200
URBS,20100,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",2,1,,,Evening,,URBS 20100
URBS,20300,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",3,1,,,Afternoon,,URBS 20300
URBS,31000,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",2,1,,,Morning,,URBS 31000
URBS,31100,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",2,1,,,Afternoon,,URBS 31100
URBS,4031E,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",2,2,,,Morning,,URBS 4031E
URBS,40354,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",2,1,,,Evening,,URBS 40354
URBS,40395,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",3,2,,,Morning,,URBS 40395
WGS,10000,7,"West Bldg W611,West Bldg W509B,North Bldg C110,North Bldg 531,West Bldg WB130,West Bldg W604,West Bldg W207,West Bldg W409,West Bldg W208","Seddon Portia B.,Wills David Clinton,Squillacote Rosa Florence,Mitchell Christopher Adam,Polyak Daniel,Gawel Kelly Joan,Raissiguier Catherine Marguerite,Ngeo Boon Lin,Delorenzo Katherine A,Cartei Carmelina,Azari Roxanna,Chiu Mignonette,Mclaughlin Kenneth J",2,1,,,Morning,,WGS 10000
WGS,10000,5,"West Bldg W611,West Bldg W509B,North Bldg C110,North Bldg 531,West Bldg WB130,West Bldg W604,West Bldg W207,West Bldg W409,West Bldg W208","Seddon Portia B.,Wills David Clinton,Squillacote Rosa Florence,Mitchell Christopher Adam,Polyak Daniel,Gawel Kelly Joan,Raissiguier Catherine Marguerite,Ngeo Boon Lin,Delorenzo Katherine A,Cartei Carmelina,Azari Roxanna,Chiu Mignonette,Mclaughlin Kenneth J",2,2,,,Afternoon,,WGS 10000
WGS,10000,1,"West Bldg W611,West Bldg W509B,North Bldg C110,North Bldg 531,West Bldg WB130,West Bldg W604,West Bldg W207,West Bldg W409,West Bldg W208","Seddon Portia B.,Wills David Clinton,Squillacote Rosa Florence,Mitchell Christopher Adam,Polyak Daniel,Gawel Kelly Joan,Raissiguier Catherine Marguerite,Ngeo Boon Lin,Delorenzo Katherine A,Cartei Carmelina,Azari Roxanna,Chiu Mignonette,Mclaughlin Kenneth J",2,1,,,Evening,,WGS 10000
WGS,20100,2,"West Bldg W611,West Bldg W509B,North Bldg C110,North Bldg 531,West Bldg WB130,West Bldg W604,West Bldg W207,West Bldg W409,West Bldg W208","Seddon Portia B.,Wills David Clinton,Squillacote Rosa Florence,Mitchell Christopher Adam,Polyak Daniel,Gawel Kelly Joan,Raissiguier Catherine Marguerite,Ngeo Boon Lin,Delorenzo Katherine A,Cartei Carmelina,Azari Roxanna,Chiu Mignonette,Mclaughlin Kenneth J",2,2,,,Afternoon,,WGS 20100
WGS,21900,1,"West Bldg W611,West Bldg W509B,North Bldg C110,North Bldg 531,West Bldg WB130,West Bldg W604,West Bldg W207,West Bldg W409,West Bldg W208","Seddon Portia B.,Wills David Clinton,Squillacote Rosa Florence,Mitchell Christopher Adam,Polyak Daniel,Gawel Kelly Joan,Raissiguier Catherine Marguerite,Ngeo Boon Lin,Delorenzo Katherine A,Cartei Carmelina,Azari Roxanna,Chiu Mignonette,Mclaughlin Kenneth J",2,2,,,Morning,,WGS 21900
WGS,23000,1,"West Bldg W611,West Bldg W509B,North Bldg C110,North Bldg 531,West Bldg WB130,West Bldg W604,West Bldg W207,West Bldg W409,West Bldg W208","Seddon Portia B.,Wills David Clinton,Squillacote Rosa Florence,Mitchell Christopher Adam,Polyak Daniel,Gawel Kelly Joan,Raissiguier Catherine Marguerite,Ngeo Boon Lin,Delorenzo Katherine A,Cartei Carmelina,Azari Roxanna,Chiu Mignonette,Mclaughlin Kenneth J",2,1,,,Evening,,WGS 23000
WGS,24400,1,"West Bldg W611,West Bldg W509B,North Bldg C110,North Bldg 531,West Bldg WB130,West Bldg W604,West Bldg W207,West Bldg W409,West Bldg W208","Seddon Portia B.,Wills David Clinton,Squillacote Rosa Florence,Mitchell Christopher Adam,Polyak Daniel,Gawel Kelly Joan,Raissiguier Catherine Marguerite,Ngeo Boon Lin,Delorenzo Katherine A,Cartei Carmelina,Azari Roxanna,Chiu Mignonette,Mclaughlin Kenneth J",2,2,,,Afternoon,,WGS 24400
WGS,31000,1,"West Bldg W611,West Bldg W509B,North Bldg C110,North Bldg 531,West Bldg WB130,West Bldg W604,West Bldg W207,West Bldg W409,West Bldg W208","Seddon Portia B.,Wills David Clinton,Squillacote Rosa Florence,Mitchell Christopher Adam,Polyak Daniel,Gawel Kelly Joan,Raissiguier Catherine Marguerite,Ngeo Boon Lin,Delorenzo Katherine A,Cartei Carmelina,Azari Roxanna,Chiu Mignonette,Mclaughlin Kenneth J",2,1,,,Afternoon,,WGS 31000
WGS,34500,1,"West Bldg W611,West Bldg W509B,North Bldg C110,North Bldg 531,West Bldg WB130,West Bldg W604,West Bldg W207,West Bldg W409,West Bldg W208","Seddon Portia B.,Wills David Clinton,Squillacote Rosa Florence,Mitchell Christopher Adam,Polyak Daniel,Gawel Kelly Joan,Raissiguier Catherine Marguerite,Ngeo Boon Lin,Delorenzo Katherine A,Cartei Carmelina,Azari Roxanna,Chiu Mignonette,Mclaughlin Kenneth J",2,2,,,Morning,,WGS 34500
WGSA,29003,1,"West Bldg W224,West Bldg W509","Cartei Carmelina,Nims Kelly",3,1,,,Morning,,WGSA 29003
WGSA,29005,1,"West Bldg W224,West Bldg W509","Cartei Carmelina,Nims Kelly",2,1,,,Afternoon,,WGSA 29005
WGSL,29001,1,"West Bldg W522,West Bldg W604,West Bldg W509B","Raissiguier Catherine Marguerite,Rasoulpour Amir,Oza Rupal",2,1,,,Morning,,WGSL 29001
WGSL,29003,1,"West Bldg W522,West Bldg W604,West Bldg W509B","Raissiguier Catherine Marguerite,Rasoulpour Amir,Oza Rupal",2,1,,,Afternoon,,WGSL 29003
