course,sections,rooms,instructors,time,credits
THEA 27500,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Morning,3
THEA 28100,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Morning,2
THEA 29704,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Morning,3
THEA 29787,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Evening,2
THEA 32100,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Afternoon,2
THEA 36500,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Morning,4
THEA 36500,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Afternoon,4
THEA 37600,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Afternoon,2
THEA 39704,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Evening,2
THEA 39712,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Afternoon,2
THEA 39721,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Morning,2
THEA 39723,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Afternoon,2
THEA 39731,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Morning,3
THEA 39767,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Afternoon,2
THEA 39795,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Evening,2
THEA 49900,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",Morning,3
URBG 70100,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",Afternoon,2
URBG 70200,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",Evening,2
URBG 70600,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",Morning,2
URBG 71000,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",Morning,2
URBG 71000,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",Afternoon,2
URBG 71300,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",Morning,2
URBG 72700,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",Afternoon,2
URBG 74200,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",Evening,2
URBG 75600,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",Morning,2
URBG 75800,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",Morning,2
URBG 78740,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",Afternoon,2
URBG 78795,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",Afternoon,2
URBG 79000,2,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",Evening,4
URBG 79200,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",Evening,2
URBP 70000,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",Afternoon,2
URBP 70000,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",Evening,2
URBP 70100,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",Morning,2
URBP 70100,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",Evening,2
URBP 71900,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",Evening,2
URBP 72000,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",Morning,2
URBP 73200,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",Evening,2
URBP 73700,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",Morning,3
URBP 78717,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",Afternoon,2
URBP 7871K,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",Evening,2
URBP 7871U,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",Evening,3
URBP 7871X,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",Morning,2
URBP 7871Y,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",Morning,2
URBS 10100,2,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",Morning,2
URBS 10100,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",Evening,2
URBS 10200,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",Afternoon,3
URBS 20100,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",Evening,2
URBS 20300,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",Afternoon,3
URBS 31000,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",Morning,2
URBS 31100,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",Afternoon,2
URBS 4031E,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",Morning,2
URBS 40354,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",Evening,2
URBS 40395,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",Morning,3
WGS 10000,7,"West Bldg W611,West Bldg W509B,North Bldg C110,North Bldg 531,West Bldg WB130,West Bldg W604,West Bldg W207,West Bldg W409,West Bldg W208","Seddon Portia B.,Wills David Clinton,Squillacote Rosa Florence,Mitchell Christopher Adam,Polyak Daniel,Gawel Kelly Joan,Raissiguier Catherine Marguerite,Ngeo Boon Lin,Delorenzo Katherine A,Cartei Carmelina,Azari Roxanna,Chiu Mignonette,Mclaughlin Kenneth J",Morning,2
WGS 10000,5,"West Bldg W611,West Bldg W509B,North Bldg C110,North Bldg 531,West Bldg WB130,West Bldg W604,West Bldg W207,West Bldg W409,West Bldg W208","Seddon Portia B.,Wills David Clinton,Squillacote Rosa Florence,Mitchell Christopher Adam,Polyak Daniel,Gawel Kelly Joan,Raissiguier Catherine Marguerite,Ngeo Boon Lin,Delorenzo Katherine A,Cartei Carmelina,Azari Roxanna,Chiu Mignonette,Mclaughlin Kenneth J",Afternoon,2
WGS 10000,1,"West Bldg W611,West Bldg W509B,North Bldg C110,North Bldg 531,West Bldg WB130,West Bldg W604,West Bldg W207,West Bldg W409,West Bldg W208","Seddon Portia B.,Wills David Clinton,Squillacote Rosa Florence,Mitchell Christopher Adam,Polyak Daniel,Gawel Kelly Joan,Raissiguier Catherine Marguerite,Ngeo Boon Lin,Delorenzo Katherine A,Cartei Carmelina,Azari Roxanna,Chiu Mignonette,Mclaughlin Kenneth J",Evening,2
WGS 20100,2,"West Bldg W611,West Bldg W509B,North Bldg C110,North Bldg 531,West Bldg WB130,West Bldg W604,West Bldg W207,West Bldg W409,West Bldg W208","Seddon Portia B.,Wills David Clinton,Squillacote Rosa Florence,Mitchell Christopher Adam,Polyak Daniel,Gawel Kelly Joan,Raissiguier Catherine Marguerite,Ngeo Boon Lin,Delorenzo Katherine A,Cartei Carmelina,Azari Roxanna,Chiu Mignonette,Mclaughlin Kenneth J",Afternoon,2
